http://linkedgeodata.org/triplify/node1016712471	-29.0889	-67.6362	Parrón	
http://linkedgeodata.org/triplify/node1016712483	-29.0638	-67.6621	Cueva Romero	
http://linkedgeodata.org/triplify/node1024005321	47.0561	13.093	Kreuzkogellift Bergstation	
http://linkedgeodata.org/triplify/node1024005583	47.0598	13.076	Kreuzkogellift Talstation	
http://linkedgeodata.org/triplify/node1026028515	33.8565	130.796	山麓	
http://linkedgeodata.org/triplify/node1026028515	33.8565	130.796	山麓	
http://linkedgeodata.org/triplify/node1026028571	33.8468	130.795	山上	
http://linkedgeodata.org/triplify/node1026028571	33.8468	130.795	山上	
http://linkedgeodata.org/triplify/node1026822655	50.6553	14.0394	Větruše	
http://linkedgeodata.org/triplify/node1026822661	50.6583	14.04	OC Forum	
http://linkedgeodata.org/triplify/node1037586079	45.4523	6.89755	Les Lanches	
http://linkedgeodata.org/triplify/node1037586712	45.4519	6.89822	Funiculaire Grande Motte	
http://linkedgeodata.org/triplify/node1038846181	4.93751	-73.8983	Voladero Fabio Boy	
http://linkedgeodata.org/triplify/node1040067874	45.4324	6.95294	Fontaine Froide	
http://linkedgeodata.org/triplify/node1040136856	45.4518	6.88148	Col du Palet	
http://linkedgeodata.org/triplify/node1043706766	-33.4249	-70.6323	Estación Cumbre	
http://linkedgeodata.org/triplify/node1043706791	-33.4151	-70.6173	Estación Oásis	
http://linkedgeodata.org/triplify/node1048975252	45.452	6.9398	Bozetto	
http://linkedgeodata.org/triplify/node1064337959	47.2725	12.3036	Mittelstation Smaragdbahn	
http://linkedgeodata.org/triplify/node1064337961	47.2832	12.293	Bergstation Smaragdbahn	
http://linkedgeodata.org/triplify/node1064337963	47.2726	12.3402	Talstation Smaragdbahn	
http://linkedgeodata.org/triplify/node1064736068	36.9212	138.477	日影ゴンドラ山麓駅	
http://linkedgeodata.org/triplify/node1064998429	36.9214	138.47	中間駅	
http://linkedgeodata.org/triplify/node1065023544	36.9068	138.481	やまびこ駅	
http://linkedgeodata.org/triplify/node1065030413	36.9078	138.482	上ノ平フォー	
http://linkedgeodata.org/triplify/node1065058434	36.7242	138.507	発哺温泉山麓	
http://linkedgeodata.org/triplify/node1065058435	36.7287	138.52	東館山頂	
http://linkedgeodata.org/triplify/node1067951890	45.4155	6.61699	Crêtes	
http://linkedgeodata.org/triplify/node1068279066	39.741	-77.9344	EZ Rider	
http://linkedgeodata.org/triplify/node1068279082	39.7464	-77.9349	Expert's Choice	
http://linkedgeodata.org/triplify/node1068279098	39.7415	-77.9343	Whitetail Express	
http://linkedgeodata.org/triplify/node1068285343	39.7399	-77.9323	Lift Off	
http://linkedgeodata.org/triplify/node1068285356	39.7408	-77.9343	U-Me Double	
http://linkedgeodata.org/triplify/node1070163046	36.7274	138.507	発哺温泉	
http://linkedgeodata.org/triplify/node1070163050	36.72	138.493	注が池蓮池	
http://linkedgeodata.org/triplify/node1070163054	36.7603	138.512	山頂駅	
http://linkedgeodata.org/triplify/node1070200267	36.7658	138.535	大洞駅	
http://linkedgeodata.org/triplify/node1070200268	36.7652	138.515	山頂駅	
http://linkedgeodata.org/triplify/node1074503293	36.9384	139.754	山麓駅	
http://linkedgeodata.org/triplify/node1074503296	36.9236	139.773	山頂駅	
http://linkedgeodata.org/triplify/node1074579947	35.9133	138.205	山麓駅	
http://linkedgeodata.org/triplify/node1074579949	35.905	138.181	山頂駅	
http://linkedgeodata.org/triplify/node1074774596	47.1973	11.16	2	
http://linkedgeodata.org/triplify/node1074774661	47.1985	11.1596	3	
http://linkedgeodata.org/triplify/node1074774728	47.1958	11.1604	1	
http://linkedgeodata.org/triplify/node1078699084	46.5136	8.60789	Pesciüm	
http://linkedgeodata.org/triplify/node1078699088	46.5086	8.6239	Ravina	
http://linkedgeodata.org/triplify/node1078699091	46.5084	8.62407	Ravina	
http://linkedgeodata.org/triplify/node1078699095	46.5095	8.6151	Cassinello	
